George Cybenko,"Thayer School of Engineering Dartmouth College, Hanover, NH, USA"
Sérgio Endrigo Ferreira,"Informatics Centre, Universidade Federal de Pernambuco, Recife, Brazil"
Vanilson André de Arruda Burégio,"Universidade Federal Rural de Pernambuco, Recife, Brazil"
Vinicius Cardoso Garcia,"Informatics Centre, Universidade Federal de Pernambuco, Recife, Brazil"
Silvio Romero de Lemos Meira,"Informatics Centre, Universidade Federal de Pernambuco, Recife, Brazil"
Shalini Priya,"IIT Patna, Patna, India"
Manish Bhanu,"IIT Patna, Patna, India"
Sourav Kumar Dandapat,"IIT Patna, Patna, India"
Kripabandhu Ghosh,"TCS Research, Pune, India"
Joydeep Chandra,"IIT Patna, Patna, India"
Mengmeng Zhu,"North Carolina State University, Raleigh, USA"
Hoang Pham,"Rutgers University, Piscataway, USA"
Loitongbam Gyanendro Singh,"IIT Guwahati, Guwahati, India"
Akash Anil,"IIT Guwahati, Guwahati, India"
Sanasam Ranbir Singh,"IIT Guwahati, Guwahati, India"
Shu-Sen Zhang,"School of Information, Renmin University of China, Beijing, China"
Xun Liang 0001,"School of Information, Renmin University of China, Beijing, China"
Yu-Dang Wei,"School of Information, Renmin University of China, Beijing, China"
Xuan Zhang,"School of Information, Renmin University of China, Beijing, China"
Xiangrong Liu,"Xiamen University, Xiamen, China"
Yanzi Du,"Xiamen University, Xiamen, China"
Min Jiang 0005,"Xiamen University, Xiamen, China"
Xiangxiang Zeng,"Hunan University, Changsha, China"
Koyel Chakraborty,"Supreme Knowledge Foundation Group of Institutions, Chandannagar, India"
Siddhartha Bhattacharyya,"Christ University, Bengaluru, India"
Rajib Bag,"Supreme Knowledge Foundation Group of Institutions, Chandannagar, India"
Rohit Verma,"IIT Kharagpur, Kharagpur, India"
Aviral Shrivastava,"IIT Kharagpur, Kharagpur, India"
Kingshuk De,"National Institute of Technology at Durgapur, Durgapur, India"
Bivas Mitra,"IIT Kharagpur, Kharagpur, India"
Sujoy Saha,"National Institute of Technology at Durgapur, Durgapur, India"
Niloy Ganguly,"IIT Kharagpur, Kharagpur, India"
Subrata Nandi,"National Institute of Technology at Durgapur, Durgapur, India"
Sandip Chakraborty,"IIT Kharagpur, Kharagpur, India"
Aymen Hamrouni,"School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, USA,Higher School of Communication of Tunis, University of Carthage, Tunis, Tunisia"
Hakim Ghazzai,"School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, USA"
Mounir Frikha,"Higher School of Communication of Tunis, University of Carthage, Tunis, Tunisia"
Yehia Massoud,"School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, USA"
Ameer Hamza Khan,"The Hong Kong Polytechnic University, Hong Kong"
Xinwei Cao,"School of Management, Shanghai University, Shanghai, China"
Shuai Li 0002,"Swansea University, Swansea, U.K."
Chunbo Luo,"University of Exeter, Exeter, U.K."
Lei Wang 0134,"Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, School of Software, Dalian University of Technology, Dalian, China"
Jing Ren,"Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, School of Software, Dalian University of Technology, Dalian, China"
Bo Xu 0008,"Key Laboratory for Ubiquitous Network and Service Software of Liaoning Province, School of Software, Dalian University of Technology, Dalian, China"
Jianxin Li 0001,"School of Information Technology, Deakin University, Geelong, Australia"
Wei Luo 0001,"School of Information Technology, Deakin University, Geelong, Australia"
Feng Xia 0001,"School of Science, Engineering and Information Technology, Federation University Australia, Ballarat, Australia"
Wen Zhang 0001,"School of Economics and Management, Beijing University of Technology, Beijing, China"
Xiang Li 0006,"Center for Big Data Science, Beijing University of Chemical Technology, Beijing, China"
Jian Li,"School of Economics and Management, Beijing University of Technology, Beijing, China"
Ye Yang,"School of Systems and Enterprises, Stevens Institute of Technology, Hoboken, USA"
Taketoshi Yoshida,"School of Knowledge Science, Japan Advanced Institute of Science and Technology, Ishikawa, Japan"
Yunpeng Xiao,"College of Computer Science and Technology, Chongqing University of Posts and Telecommunications, Chongqing, China"
Jinghua Li,"College of Computer Science and Technology, Chongqing University of Posts and Telecommunications, Chongqing, China"
Yangfu Zhu,"College of Computer Science and Technology, Chongqing University of Posts and Telecommunications, Chongqing, China"
Qian Li 0009,"College of Computer Science and Technology, Chongqing University of Posts and Telecommunications, Chongqing, China"
Kuai Xu,"School of Mathematical and Natural Sciences, Arizona State University, Glendale, USA"
Feng Wang 0002,"School of Mathematical and Natural Sciences, Arizona State University, Glendale, USA"
Haiyan Wang,"School of Mathematical and Natural Sciences, Arizona State University, Glendale, USA"
Yufang Wang,"Tianjin University of Finance and Economics, Tianjin, China"
Ying Zhang 0001,"University of Technology Sydney, Ultimo, Australia"
Lifang Li,"School of Public Administration, South China University of Technology, Guangzhou, China"
Qingpeng Zhang,"School of Data Science, City University of Hong Kong, Hong Kong"
Xiao Wang 0002,"Chinese Academy of Sciences, Institute of Automation, Beijing, China"
Jun Jason Zhang,"School of Electrical and Automation, Wuhan University, Wuhan, China"
Tao Wang,"College of Systems Engineering, National University of Defense Technology, Changsha, China"
Tianlu Gao,"School of Electrical and Automation, Wuhan University, Wuhan, China"
Wei Duan,"College of Systems Engineering, National University of Defense Technology, Changsha, China"
Kelvin Kam-fai Tsoi,"JC School of Public Health and Primary Care, The Chinese University of Hong Kong, Hong Kong"
Fei-Yue Wang 0001,"Chinese Academy of Sciences, Institute of Automation, Beijing, China,School of Public Administration, South China University of Technology, Guangzhou, China"
Athina Thanou,"School of Electrical and Computer Engineering, National Technical University of Athens, Athens, Greece"
Eirini-Eleni Tsiropoulou,"The University of New Mexico, Albuquerque, USA"
Symeon Papavassiliou,"School of Electrical and Computer Engineering, National Technical University of Athens, Athens, Greece"
Zhenchuan Li,"Key Laboratory of the Ministry of Education for Embedded System and Service Computing, Tongji University, Shanghai, China,Shanghai Electronic Transactions and Information Service Collaborative Innovation Center, Tongji University, Shanghai, China"
Guanjun Liu,"Key Laboratory of the Ministry of Education for Embedded System and Service Computing, Tongji University, Shanghai, China,Shanghai Electronic Transactions and Information Service Collaborative Innovation Center, Tongji University, Shanghai, China"
Changjun Jiang,"Key Laboratory of the Ministry of Education for Embedded System and Service Computing, Tongji University, Shanghai, China,Shanghai Electronic Transactions and Information Service Collaborative Innovation Center, Tongji University, Shanghai, China"
Fei-Yue Wang 0001,"The State Key Laboratory for Management and Control of Complex Systems, Institute of Automation Chinese Academy of Sciences, Beijing, China"
Ahmed Al Marouf,"Daffodil International University (DIU), Dhaka, Bangladesh"
Md. Kamrul Hasan,"Islamic University of Technology (IUT), Gazipur, Bangladesh"
Hasan Mahmud,"Islamic University of Technology (IUT), Gazipur, Bangladesh"
Sathisha Basavaraju,"IIT Guwahati, Guwahati, India"
Arijit Sur,"IIT Guwahati, Guwahati, India"
Wenjian Luo,"School of Computer Science and Technology, Harbin Institute of Technology, Shenzhen, China,Computer Science and Technology, University of Science and Technology of China, Hefei, China"
Binyao Duan,"School of Computer Science and Technology, University of Science and Technology of China, Hefei, China"
Hao Jiang,"School of Computer Science and Technology, University of Science and Technology of China, Hefei, China"
Li Ni,"School of Computer Science and Technology, University of Science and Technology of China, Hefei, China"
Somang Nam,"University of Toronto, Toronto, Canada"
Deborah I. Fels,"Information Technology Management, Ted Rogers School of Management, Ryerson University, Toronto, Canada"
Mark H. Chignell,"University of Toronto, Toronto, Canada"
Hyo-Sung Ahn,"School of Mechanical Engineering, Gwangju Institute of Science and Technology (GIST), Gwangju, South Korea"
Quoc Van Tran,"School of Mechanical Engineering, Gwangju Institute of Science and Technology (GIST), Gwangju, South Korea"
Minh Hoang Trinh,"School of Electrical Engineering, Hanoi University of Science and Technology, Hanoi, Vietnam"
Mengbin Ye,"Optus-Curtin Centre of Excellence in Artificial Intelligence, Curtin University, Perth, Australia"
Ji Liu 0001,"Stony Brook University, Stony Brook, USA"
Kevin L. Moore 0001,"Colorado School of Mines, Golden, USA"
Zhenhua Huang,"School of Computer Science, South China Normal University, Guangzhou, China"
Xiaolong Lin,"School of Computer Science, South China Normal University, Guangzhou, China"
Hai Liu,"School of Computer Science, South China Normal University, Guangzhou, China"
Bo Zhang 0004,"College of Information, Mechanical and Electrical Engineering, Shanghai Normal University, Shanghai, China"
Yunwen Chen,"DataGrand Inc., Shanghai, China"
Yong Tang,"School of Computer Science, South China Normal University, Guangzhou, China"
Khobaib Zaamout,"University of Calgary, Calgary, AB, Canada"
Tom Arjannikov,"University of Victoria, Victoria, BC, Canada"
Ken Barker 0001,"University of Calgary, Calgary, AB, Canada"
Zhipeng Zhang,"School of Computer and Information Technology, Liaoning Normal University, Dalian, China"
Mianxiong Dong,"Muroran Institute of Technology, Muroran, Japan"
Kaoru Ota,"Muroran Institute of Technology, Muroran, Japan"
Yasuo Kudo,"Muroran Institute of Technology, Muroran, Japan"
Linyao Yang,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China,School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China"
Xiao Wang 0002,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China,Qingdao Academy of Intelligent Industries, Qingdao, China"
Jun Jason Zhang,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China,School of Electrical Engineering and Automation, Wuhan University, Wuhan, China"
Min Zhou 0003,"State Key Laboratory of Rail Traffic Control and Safety, Beijing Jiaotong University, Beijing, China"
Fei-Yue Wang 0001,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China,Qingdao Academy of Intelligent Industries, Qingdao, China"
Xiaochen He,"Center for Administration and Complexity Science, Xi’an Jiaotong University, Xi’an, China,Cornell University, Ithaca, USA"
Haifeng Du,"Cornell University, Ithaca, USA"
Xiangning Xu,"Cornell University, Ithaca, USA"
Wei Du 0004,"Cornell University, Ithaca, USA"
Rui Qin,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China,Qingdao Academy of Intelligent Industries, Qingdao, China,Beijing Engineering Research Center of Intelligent Systems and Technology, Institute of Automation, Chinese Academy of Sciences, Beijing, China"
Yong Yuan,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China,Qingdao Academy of Intelligent Industries, Qingdao, China,Beijing Engineering Research Center of Intelligent Systems and Technology, Institute of Automation, Chinese Academy of Sciences, Beijing, China"
Fei-Yue Wang 0001,"State Key Laboratory for Management and Control of Complex Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China,Research Center of Military Computational Experiments and Parallel System, National University of Defense Technology, Changsha, China,Center of China Economic and Social Security, University of Chinese Academy of Sciences, Beijing, China"
Mohamed Y. Tazkarji,"Computer Information Systems, Louisiana Tech University, Ruston, USA"
Tom Stafford 0001,"Computer Information Systems, Louisiana Tech University, Ruston, USA"
Hoda Khalil,"Carleton University, Ottawa, Canada"
Gabriel A. Wainer,"Carleton University, Ottawa, Canada"
Viresh Gupta,"IIIT-Delhi, New Delhi, India"
Aayush Aggarwal,"IIIT-Delhi, New Delhi, India"
Tanmoy Chakraborty 0002,"IIIT-Delhi, New Delhi, India"
Dirk-Jan van Veen,"ETH Zurich, Singapore-ETH Centre, Future Resilient Systems, Singapore"
Ravi S. Kudesia,"Fox School of Business, Temple University, Philadelphia, USA"
Hans Rudolf Heinimann,"ETH Zurich, Singapore-ETH Centre, Future Resilient Systems, Singapore"
Qi Yang,"School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China"
Gaosheng Wu,"School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China"
